text,date,retweets,favorites,negative,neutral,positive,compound
"Being in a really horrible and down mood tonight then instantly seeing @ StevoTheMadMan Snapchat takes my mood and tears away, replacing with laughter poor Nigel with the big forehead . Stevo is Truly a wonderful man to watch on Snapchat",2018-02-18 15:53:31,0,1,0.177,0.625,0.198,0.2516
Opening snapchat on 18% and the battery dies https://twitter.com/beycapital/status/922197222019645440 …,2018-02-18 15:53:29,0,4,0.0,1.0,0.0,0.0
I had a BAP chapter at SE Regionals talk about how one of their acct professors uses Snapchat in the classroom https://twitter.com/SkeltonTy/status/964554223739322368 …,2018-02-18 15:53:28,0,2,0.0,1.0,0.0,0.0
Why is Snapchat so cute pic.twitter.com/OSglxyTbL3,2018-02-18 15:53:28,0,0,0.0,0.564,0.436,0.5949
"Snapchat is bad camera software. Everyone always uses that ""lol Android has bad quality XDDDDD"" joke on me because it makes my camera look less capable than it is, despite it being one of the best on the market",2018-02-18 15:53:26,0,9,0.136,0.641,0.223,0.5434
Snapchat's Snap Map is now available on the web - and you can embed content from it # socialmediahttp://qoo.ly/mf475,2018-02-18 15:53:24,0,0,0.0,1.0,0.0,0.0
lmao Snapchat got an add about smoking and it's talking about dick lol,2018-02-18 15:53:23,0,0,0.165,0.5,0.335,0.5267
A few days ago I started following a dog snapchat account best decision EVER,2018-02-18 15:53:20,0,3,0.0,0.704,0.296,0.6369
Theres nothing more like getting kicked in the tight than a snapchat that they posted to their story,2018-02-18 15:53:20,0,1,0.127,0.873,0.0,-0.3241
I thought when I came back from sea that Snapchat would be fixed :/,2018-02-18 15:53:18,0,0,0.179,0.821,0.0,-0.34
Feeling hot # snapchat https://www.instagram.com/p/BfW2-x3HtnW/,2018-02-18 15:53:15,0,1,0.0,0.667,0.333,0.128
I'm using Snap for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 15:53:11,0,0,0.0,0.75,0.25,0.6514
"say someone wants to be your friend, right? what do they do? — usually snapchat me https://curiouscat.me/mattiegraves/post/327573483?1518997907 …",2018-02-18 15:53:08,0,0,0.0,0.811,0.189,0.5775
Yeah same here I tweeted the other day I thought it was odd although the content they put on there is basically celeb gossip trash rather than their racist and homophobic articles.,2018-02-18 15:53:08,0,0,0.221,0.718,0.061,-0.7003
@ Snapchat @ snapchatsupport The new layout is here to stay hah! you idiots!! it will be the downfall of this popular app.. about damn time anyway,2018-02-18 15:53:07,0,0,0.091,0.771,0.138,0.3455
I wonder how Snapchat feel knowing they committed company-harakari with a mere update.,2018-02-18 15:53:05,0,1,0.0,0.826,0.174,0.2732
I shown jay the Snapchat and we laughed then I made a crude remark to which you said I'm pathetic,2018-02-18 15:53:02,0,0,0.303,0.574,0.123,-0.6597
This new Snapchat update just ain’t it. Twice I’ve accidentally called someone when I sure as shit wasn’t even trying to call anyone,2018-02-18 15:53:02,0,0,0.22,0.696,0.084,-0.5719
um I literally just watched my middle school ex having sex on snapchat what kind of therapy do I go to for that??,2018-02-18 15:53:02,0,4,0.0,1.0,0.0,0.0
@ Snapchat y’all need to let us make bitmojis for our dogs,2018-02-18 15:53:01,0,0,0.0,1.0,0.0,0.0
my sister has discovered snapchat... pic.twitter.com/1LDBhQrYV1,2018-02-18 15:52:58,0,1,0.0,1.0,0.0,0.0
# UnlockeDEp20 Did you signed the Snapchat petition? Who likes the new Snapchat update? Let’s us know! # podcast # podcasters # topics # snapchatupdate # snapchatpetition # spreaker # followforfollow # followback # new # music # entertainment # unlockedguest # latinospic.twitter.com/ub5DCxiRwW,2018-02-18 15:52:55,1,3,0.0,0.812,0.188,0.7393
"""For the first time, we have tech and money in LA (remember Snapchat had to raise from SF). This should allow LA's Blockchain Tech to surpass that of SF or NY."" @ mahbodmoghadam @ Everipedia # cyberdays",2018-02-18 15:52:54,3,4,0.0,0.946,0.054,0.2263
THANK YOU SNAPCHAT,2018-02-18 15:52:54,0,0,0.0,0.444,0.556,0.3612
if you didn’t get my snapchat or my number from me do NOT hit me up,2018-02-18 15:52:49,0,6,0.0,0.92,0.08,0.0772
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 15:52:47,0,0,0.0,0.75,0.25,0.6514
It's almost that time that @ Snapchat goes back to the old..I can't find @ KendraWilkinson @ EvaLongoria @ JENNIWOWW @ KimKardashian (kkw) @ KylieJenner cosmetic New product # snapchat..,2018-02-18 15:52:46,0,0,0.0,1.0,0.0,0.0
@ ShawnMendes I see this ad everyday and multiple times a day on Snapchat in fact it’s the only ad I’ve seen since the update!! Haha I’m not complaining though. pic.twitter.com/BgCSf6TvQk,2018-02-18 15:52:45,0,2,0.0,0.834,0.166,0.6341
# UnlockeDEp20 Did you signed the Snapchat petition? Who likes the new Snapchat update? Let’s us know! # podcast... https://fb.me/Hd0uYtam,2018-02-18 15:52:44,0,0,0.0,0.831,0.169,0.5349
Snapchat: amir.oficial,2018-02-18 15:52:42,0,0,0.0,1.0,0.0,0.0
"Is that bad Snapchat update only for iOS? I still don't have it. Not that I want it, I'm just wondering if that's the reason why.",2018-02-18 15:52:34,0,0,0.131,0.821,0.049,-0.4939
Make snapchat great again,2018-02-18 15:52:33,1,6,0.0,0.423,0.577,0.6249
"youtube‘s got no values, the snapchat update is wack, instagram won’t go back to putting pictures in chronological order, facebook is full of cougars... don’t let us down twitter",2018-02-18 15:52:33,2,10,0.069,0.846,0.085,0.128
lol everyone on my Snapchat prolly thinks I’m the biggest fat ass ever. All I post is food.,2018-02-18 15:52:31,0,8,0.164,0.704,0.131,-0.1779
Snap chat in Ghost mode moving like a ghost Bro Kodak moment got me snapping like a photo,2018-02-18 15:52:31,0,0,0.213,0.556,0.231,0.1027
Today is not my birthday lol so ignore Tino’s Snapchat. My birthday is Thursday and we just had a family dinner for me today and you know tino apart of the family and stuff and had to be extra,2018-02-18 15:52:30,0,4,0.134,0.866,0.0,-0.6781
"I want to go to NY, the bronx specifically. Buy some timberlands and just curb stomp this one girl on my Snapchat. So god damn bad.",2018-02-18 15:52:29,0,0,0.214,0.668,0.117,-0.6186
Snapchat doesn't work at our resort and it's a big time first world problem for yours truly,2018-02-18 15:52:29,0,1,0.138,0.714,0.148,0.0516
Am bored out my skull and knackered just watching the Snapchat stories of Galantis let alone even being there,2018-02-18 15:52:28,1,7,0.194,0.806,0.0,-0.4767
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 15:52:26,0,0,0.0,0.75,0.25,0.6514
My links # Twitch https://emtr0.link/em_Twitch # YouTube https://emtr0.link/em_YT # SnapChat https://emtr0.link/em_Snap  ⛮ # Steam https://emtr0.link/em_Steam # Discord https://emtr0.link/em_Discord # HumbleBundle https://emtr0.link/em_Humble # INTOTHEAM http://emtr0.link/em_INTOTHEAM pic.twitter.com/MBwl5uMPRr,2018-02-18 15:52:24,0,1,0.144,0.856,0.0,-0.4019
I liked a @ YouTube video http://youtu.be/9s0eSrIb9PY?a  Sunday snapchat day,2018-02-18 15:52:22,0,0,0.0,0.682,0.318,0.4215
voy a borrar este día y snapchat para siempre,2018-02-18 15:52:22,0,2,0.0,1.0,0.0,0.0
Girls talk about “if only guys showed off girls like they do with their Fortnite victories”...well most of our asses are single and lonely so unless you cuffin one of the dudes you curved you’ll continue to see it on their Snapchat,2018-02-18 15:52:19,0,12,0.056,0.889,0.056,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 15:52:19,0,0,0.0,0.75,0.25,0.6514
my snapchat story is literally just 3 different instances of barby getting sung happy birthday this weekend,2018-02-18 15:52:16,0,4,0.0,0.802,0.198,0.5719
# BulletClub trended on snapchat in Sydney last night pic.twitter.com/xMGnSX7dQK,2018-02-18 15:52:16,0,1,0.0,1.0,0.0,0.0
So when are Snapchat gonna fix this update because it is horrible I feel like I’m missing out on so much of @ DoireannGarrihy and @ JamesKavanagh_ ‘s lives,2018-02-18 15:52:14,0,10,0.183,0.737,0.08,-0.4939
أضفني على Snapchat! اسم المستخدم: eb_801 https://www.snapchat.com/add/eb_801,2018-02-18 15:52:09,0,0,0.0,1.0,0.0,0.0
Everytime I'm on Snapchat I swipe to the right to look at stories man,2018-02-18 15:52:09,0,0,0.0,1.0,0.0,0.0
‘Round 3′: Florida teen arrested for school shooting threat on Snapchat http://toplocalnow.com/us/san-francisco/topics/florida …,2018-02-18 15:52:08,0,0,0.394,0.606,0.0,-0.7579
My @ Snapchat bitmoji is literally me when I'm working as # socialmediamanager. pic.twitter.com/ypR6pXAaRf,2018-02-18 15:52:07,0,2,0.0,1.0,0.0,0.0
"But I'm still missing the old SnapChat. Seriously, @ Snapchat @ snapchatsupport!!!!! Bring it back! WE HATE THE NEW UPDATE!",2018-02-18 15:52:06,0,0,0.388,0.612,0.0,-0.8591
Weekend poll: How do you feel about the changes to Snapchat? - Android Police http://dlvr.it/QGtzsc pic.twitter.com/B5BJ7RIIZp,2018-02-18 15:52:05,0,0,0.0,1.0,0.0,0.0
And I can see this true because I can’t stand looking at one of my ex’s snap chat story,2018-02-18 15:52:02,0,0,0.0,0.831,0.169,0.5023
"Suspected Florida Shooter Was Investigated After Cutting His Arms in Snapchat Video, Records Show http://j.mp/2oaDiIt",2018-02-18 15:52:02,0,0,0.207,0.793,0.0,-0.34
Dont forget I’m also on twitter thesordidsecret and instagram! Can’t remember what that is! And snapchat but I’m... https://fb.me/2xT8JLpFe,2018-02-18 15:51:55,0,0,0.102,0.898,0.0,-0.2579
That one girl on ur snapchat who’s got her ass and tits out more than a page 3 model have five love,2018-02-18 15:51:54,0,6,0.203,0.639,0.158,-0.0516
Get Snapchat SU!!,2018-02-18 15:51:53,0,1,0.0,1.0,0.0,0.0
Thanks for the tip. That’s not remotely obvious! Still feel The Daily Mail is an odd fit for their younger and largely more open minded user base.,2018-02-18 15:51:52,0,0,0.072,0.75,0.178,0.5255
"y’all I’m bored at work. follow me, let me follow you. send nudes or recipes. either one. # snapchat pic.twitter.com/VcoGh3e5zl",2018-02-18 15:51:51,0,0,0.104,0.896,0.0,-0.2732
I wish we could go live Snapchat,2018-02-18 15:51:50,0,0,0.0,0.649,0.351,0.4019
"Para quien sea que se le ocurrió esa ""increíble"" actualización de snapchat... pic.twitter.com/5PVgjJjN9u",2018-02-18 15:51:45,0,0,0.0,1.0,0.0,0.0
Donc je recommence : j'ai la mise à jour Snapchat et toujours personne pour faire un câlin.,2018-02-18 15:51:38,0,6,0.0,1.0,0.0,0.0
Wat kind of things can we come on ur snap chat is it new videos,2018-02-18 15:51:31,0,0,0.0,1.0,0.0,0.0
I am so glad you accept this???? LOL but here have one of the many breakdown videos I had on Snapchat last night pic.twitter.com/2yV4QWmMWy,2018-02-18 15:51:30,0,2,0.0,0.722,0.278,0.7434
Add me on Snapchat! Username: stevielynise https://www.snapchat.com/add/stevielynise …,2018-02-18 15:51:26,0,0,0.0,1.0,0.0,0.0
@ Snapchat snap please get yourself together.,2018-02-18 15:51:26,0,0,0.0,0.685,0.315,0.3182
so yall not changing the snapchat update back https://twitter.com/snapchatsupport/status/962518520834568192 …,2018-02-18 15:51:21,0,0,0.0,1.0,0.0,0.0
Screams and gunshots: Snapchat and smartphones have changed what the public sees and hears during school shootings | via nbcnews https://www.nbcnews.com/tech/social-media/screams-gunshots-social-media-changed-what-public-sees-hears-during-n848441 …,2018-02-18 15:51:17,9,18,0.104,0.896,0.0,-0.296
"Facebook: so my family knows I’m not dead Instagram: my life highlights Snapchat: my day to day (sometimes hour to hour) life Twitter: weird thoughts, jokes, and opinions I don’t want my mom to see",2018-02-18 15:51:15,5,61,0.044,0.78,0.175,0.6177
the very least you could do is put the playlist feature back. the VERY LEAST @ Snapchat @ snapchatsupport,2018-02-18 15:51:11,0,0,0.0,1.0,0.0,0.0
Suivez moi sur snap c’est où je suis le plus actif et ça peut arriver que j’oublie de poster ici ! Ajoutez-moi sur Snapchat ! Nom d'utilisateur : kashpronosoff https://www.snapchat.com/add/kashpronosoff … # bets # TeamParieurpic.twitter.com/LX4W4KzAlX,2018-02-18 15:51:11,0,0,0.0,1.0,0.0,0.0
Ughhh it's the worst! Snapchat has become addchat,2018-02-18 15:51:11,0,0,0.386,0.614,0.0,-0.6588
Un día a la vez... # FlyTetas # New # SnapChat flytetaspcf # Nuevo… https://www.instagram.com/p/BfW2vkFFZ4-qUqLDbEK2-Mo188qyddyOTthVoM0/ …,2018-02-18 15:51:10,0,3,0.0,1.0,0.0,0.0
"hey there, delilah what's it like in new york city i'm a thousand miles away but girl you should snapchat me that booty",2018-02-18 15:51:02,0,1,0.0,0.923,0.077,0.1901
@ 5SOS via Snapchat omg # 5SOS3ISCOMINGpic.twitter.com/gLRzL9KKmQ,2018-02-18 15:50:59,0,0,0.0,1.0,0.0,0.0
Usan igual como antes snapchat?,2018-02-18 15:50:53,0,0,0.0,1.0,0.0,0.0
So Snapchat is going back to normal I hope you bastards are happy,2018-02-18 15:50:53,0,0,0.204,0.459,0.337,0.3818
Pinellas teen arrested for Snapchat threat https://youtu.be/pP8Y6gCYJAs  via @ YouTube,2018-02-18 15:50:51,0,0,0.481,0.519,0.0,-0.7579
The new snapchat update honestly makes me want to delete my account.,2018-02-18 15:50:49,0,1,0.0,0.699,0.301,0.5106
Whatever foundation Snapchat used on my skin I need in my real life. pic.twitter.com/NDLaWUnIv8,2018-02-18 15:50:44,0,2,0.0,1.0,0.0,0.0
@ snapchatsupport i like to know what people on snapchat actually look like without clicking there story bring back the picture avi not that bitmoji shit,2018-02-18 15:50:43,0,0,0.0,0.726,0.274,0.786
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 15:50:37,0,0,0.0,0.75,0.25,0.6514
Just hold your finger down on the update you don’t want to see on the discover tab and this menu comes uppic.twitter.com/jeNudLSCqU,2018-02-18 15:50:37,0,0,0.0,0.942,0.058,0.0772
@ Snapchat CHANGE IT BACK!,2018-02-18 15:50:35,0,0,0.0,1.0,0.0,0.0
cas and my snapchat streak broke pic.twitter.com/LVYAmWvFzJ,2018-02-18 15:50:30,0,2,0.318,0.682,0.0,-0.4215
"I know I don’t use Snapchat that much, but I don’t think it should have taken me 20 minutes to figure out how to watch my own story",2018-02-18 15:50:29,0,0,0.0,1.0,0.0,0.0
When a guy who’s been trying to talk to you and deny that he has a girlfriend posts a Snapchat story of said girlfriend and deletes you when you respond to it pic.twitter.com/RyMC3t6xo1,2018-02-18 15:50:26,1,16,0.076,0.924,0.0,-0.34
Domingo de liberar estresss... # netflix ... # snapchat .. # laundry .. # lj # vida pic.twitter.com/7lEpn30LDp,2018-02-18 15:50:24,0,1,0.0,1.0,0.0,0.0
Honestly the Snapchat update would be so much more better if the stories would leave your feed once youve watched them. I'm tired of clearing conversations bc I like a clean conversations/streaks snap feed only,2018-02-18 15:50:24,0,1,0.096,0.631,0.273,0.8204
"e eu que nem lembrava mais que tinha snapchat, coitado",2018-02-18 15:50:22,0,0,0.0,1.0,0.0,0.0
"You know, it’s actually annoying making sure every manz on my Snapchat is blocked from seeing my story. I have to check 3/4 times to make sure. No one will understand a hijabi’s struggle",2018-02-18 15:50:19,0,12,0.233,0.652,0.115,-0.5719
Snapchat is having issues since 06:49 PM EST http://down.wtf/snapchat  RT if you're also affected # snapchatdownpic.twitter.com/9JBZXAS3MK,2018-02-18 15:50:16,1,0,0.103,0.897,0.0,-0.1531
"Don't feel like downloading Snapchat on this new phone , is this the end",2018-02-18 15:50:14,0,1,0.15,0.85,0.0,-0.2755
Add me on Snapchat ayyyyy pic.twitter.com/DwL5R7oWsB,2018-02-18 15:50:14,0,0,0.0,1.0,0.0,0.0
Maan I hate this Snapchat,2018-02-18 15:50:14,0,1,0.552,0.448,0.0,-0.5719
Leecy and I have fun with snap chat. https://www.instagram.com/p/BfW2oOEhlM7/,2018-02-18 15:50:11,0,0,0.0,0.68,0.32,0.5106
"@ Snap @ Snapchat ! Be honest, did you make that update when you was high?",2018-02-18 15:50:10,0,0,0.0,0.77,0.23,0.5562
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 15:50:07,0,0,0.0,0.75,0.25,0.6514
,2018-02-18 15:50:06,0,1,0.0,1.0,0.0,0.0
Snapchat: Clicking fast as possible to get through people's snapchats you don't care about,2018-02-18 15:50:05,57,328,0.168,0.832,0.0,-0.3875
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 15:49:55,0,0,0.0,0.75,0.25,0.6514
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 15:49:54,0,0,0.0,0.75,0.25,0.6514
Dunno whit everybody is on about a prefer the new snapchat update,2018-02-18 15:49:53,0,1,0.0,1.0,0.0,0.0
I only use snapchat for the filters now because I hate the way snapchat made the story’s feed,2018-02-18 15:49:53,0,0,0.198,0.802,0.0,-0.5719
"How many times do I have to tell Snapchat I don’t want to see the Olympic stories at the top of the feed. I literally could care less, pls",2018-02-18 15:49:51,0,0,0.0,0.751,0.249,0.6494
I finished my homework in record time this week. My phone has been so quiet without Snapchat. It’s weird but oddly I like it. I may not download it back now! # FuckSnapChat,2018-02-18 15:49:50,0,0,0.0,0.849,0.151,0.586
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 15:49:49,0,0,0.0,0.75,0.25,0.6514
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 15:49:48,0,0,0.0,0.75,0.25,0.6514
los maes que ''fachentean'' sus hongos en cada post y se lanzan su acido en snapchat a cada rato,2018-02-18 15:49:45,0,3,0.0,1.0,0.0,0.0
me watching my snap chat story for the 20th time pic.twitter.com/PeNI7pjnD5,2018-02-18 15:49:44,1,0,0.0,1.0,0.0,0.0
ADD ME # snapchat pic.twitter.com/SczwOs2qXZ,2018-02-18 15:49:42,0,0,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 15:49:41,0,0,0.0,0.75,0.25,0.6514
since Snapchat updated this the only social media i get on,2018-02-18 15:49:41,0,0,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 15:49:35,0,0,0.0,0.75,0.25,0.6514
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 15:49:34,0,0,0.0,0.75,0.25,0.6514
I need some new snapchat friends,2018-02-18 15:49:32,0,0,0.0,0.563,0.437,0.4767
Yeah you can stop seeing it. There’s an option ‘see less like this’ and you won’t see it again,2018-02-18 15:49:29,0,0,0.097,0.708,0.195,0.2975
